latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,firms_source,request_start_date
-33.29409,-70.72848,302.0,0.45,0.39,2025-08-28,533,N,VIIRS,n,2,282.4,0.72,N,2,VIIRS_SNPP_SP,2025-08-24
-33.29781,-70.72868,300.09,0.43,0.38,2025-09-01,558,N,VIIRS,n,2,278.25,1.55,N,2,VIIRS_SNPP_SP,2025-08-29
-33.29429,-70.72801,326.23,0.43,0.38,2025-09-01,558,N,VIIRS,n,2,280.17,1.55,N,2,VIIRS_SNPP_SP,2025-08-29
-32.80512,-70.95061,297.83,0.42,0.37,2025-09-01,558,N,VIIRS,n,2,278.49,0.95,N,2,VIIRS_SNPP_SP,2025-08-29
-32.80452,-70.95505,309.86,0.42,0.37,2025-09-01,558,N,VIIRS,n,2,279.96,1.56,N,2,VIIRS_SNPP_SP,2025-08-29
-32.80165,-70.94992,298.03,0.42,0.37,2025-09-01,558,N,VIIRS,n,2,279.35,1.08,N,2,VIIRS_SNPP_SP,2025-08-29
-32.80105,-70.95437,316.51,0.42,0.37,2025-09-01,558,N,VIIRS,n,2,279.74,1.8,N,2,VIIRS_SNPP_SP,2025-08-29
-32.42121,-70.96095,345.9,0.44,0.38,2025-09-01,1821,N,VIIRS,n,2,296.72,4.81,D,0,VIIRS_SNPP_SP,2025-08-29
-32.41883,-70.97089,345.1,0.44,0.38,2025-09-01,1821,N,VIIRS,n,2,293.06,8.13,D,0,VIIRS_SNPP_SP,2025-08-29
-32.80274,-70.95272,318.84,0.41,0.37,2025-09-02,539,N,VIIRS,n,2,282.64,1.92,N,2,VIIRS_SNPP_SP,2025-08-29
-32.80379,-70.95052,327.66,0.5,0.49,2025-09-02,1802,N,VIIRS,n,2,281.93,4.64,D,2,VIIRS_SNPP_SP,2025-08-29
-32.87924,-70.66888,329.63,0.46,0.63,2025-09-03,1743,N,VIIRS,n,2,294.05,3.49,D,0,VIIRS_SNPP_SP,2025-09-03
-32.87897,-70.6639,331.04,0.46,0.63,2025-09-03,1743,N,VIIRS,n,2,296.01,5.25,D,0,VIIRS_SNPP_SP,2025-09-03
-32.7788,-70.74422,347.17,0.46,0.64,2025-09-03,1743,N,VIIRS,n,2,298.72,3.63,D,0,VIIRS_SNPP_SP,2025-09-03
-32.75883,-70.59881,329.43,0.45,0.63,2025-09-03,1743,N,VIIRS,n,2,298.99,4.54,D,0,VIIRS_SNPP_SP,2025-09-03
-32.8008,-70.95167,338.89,0.44,0.62,2025-09-03,1924,N,VIIRS,n,2,295.11,3.48,D,2,VIIRS_SNPP_SP,2025-09-03
-32.42844,-70.96203,326.32,0.45,0.63,2025-09-03,1924,N,VIIRS,n,2,293.93,1.95,D,0,VIIRS_SNPP_SP,2025-09-03
-32.42279,-70.96426,343.33,0.45,0.63,2025-09-03,1924,N,VIIRS,n,2,293.08,5.47,D,0,VIIRS_SNPP_SP,2025-09-03
-33.29614,-70.73177,301.29,0.38,0.59,2025-09-04,502,N,VIIRS,n,2,277.88,1.23,N,2,VIIRS_SNPP_SP,2025-09-03
-32.80381,-70.95636,296.88,0.4,0.6,2025-09-04,502,N,VIIRS,n,2,281.11,1.54,N,2,VIIRS_SNPP_SP,2025-09-03
-33.14713,-70.84295,329.6,0.48,0.48,2025-09-04,1905,N,VIIRS,n,2,295.92,2.39,D,0,VIIRS_SNPP_SP,2025-09-03
-32.82521,-70.53244,326.18,0.51,0.49,2025-09-04,1905,N,VIIRS,n,2,299.36,1.94,D,0,VIIRS_SNPP_SP,2025-09-03
-32.80287,-70.95351,337.86,0.48,0.48,2025-09-04,1905,N,VIIRS,n,2,299.95,3.58,D,2,VIIRS_SNPP_SP,2025-09-03
-32.75333,-70.59846,333.34,0.51,0.49,2025-09-04,1905,N,VIIRS,n,2,302.71,5.5,D,0,VIIRS_SNPP_SP,2025-09-03
-32.42267,-70.97804,328.23,0.49,0.49,2025-09-04,1905,N,VIIRS,n,2,293.91,2.46,D,0,VIIRS_SNPP_SP,2025-09-03
-33.29531,-70.72822,311.36,0.58,0.52,2025-09-05,623,N,VIIRS,n,2,280.68,2.46,N,2,VIIRS_SNPP_SP,2025-09-03
-33.29473,-70.72534,325.28,0.44,0.38,2025-09-05,1846,N,VIIRS,l,2,299.05,1.81,D,2,VIIRS_SNPP_SP,2025-09-03
-32.76756,-70.57304,336.85,0.45,0.39,2025-09-05,1846,N,VIIRS,n,2,304.18,3.63,D,0,VIIRS_SNPP_SP,2025-09-03
-32.4247,-70.97751,330.84,0.44,0.38,2025-09-05,1846,N,VIIRS,n,2,297.45,3.86,D,0,VIIRS_SNPP_SP,2025-09-03
-32.42302,-70.9682,340.77,0.44,0.38,2025-09-05,1846,N,VIIRS,n,2,297.19,9.03,D,0,VIIRS_SNPP_SP,2025-09-03
-32.42217,-70.96354,340.92,0.44,0.38,2025-09-05,1846,N,VIIRS,n,2,298.72,9.03,D,0,VIIRS_SNPP_SP,2025-09-03
-32.42122,-70.96716,336.97,0.44,0.38,2025-09-05,1846,N,VIIRS,n,2,298.55,7.48,D,0,VIIRS_SNPP_SP,2025-09-03
-33.29744,-70.72939,307.97,0.49,0.4,2025-09-06,604,N,VIIRS,n,2,280.94,1.98,N,2,VIIRS_SNPP_SP,2025-09-03
-33.29369,-70.72874,315.94,0.49,0.4,2025-09-06,604,N,VIIRS,n,2,281.34,2.02,N,2,VIIRS_SNPP_SP,2025-09-03
-32.80296,-70.95231,331.9,0.4,0.37,2025-09-06,1827,N,VIIRS,n,2,296.75,3.4,D,2,VIIRS_SNPP_SP,2025-09-03
-32.80375,-70.95206,302.77,0.33,0.55,2025-09-09,508,N,VIIRS,n,2,279.07,2.65,N,2,VIIRS_SNPP_SP,2025-09-08
-32.80287,-70.95568,347.47,0.33,0.55,2025-09-09,508,N,VIIRS,n,2,281.83,2.65,N,2,VIIRS_SNPP_SP,2025-09-08
-33.29426,-70.73146,309.23,0.36,0.57,2025-09-10,630,N,VIIRS,n,2,280.66,1.32,N,2,VIIRS_SNPP_SP,2025-09-08
-33.2939,-70.72719,329.21,0.51,0.41,2025-09-10,1852,N,VIIRS,n,2,300.76,1.95,D,2,VIIRS_SNPP_SP,2025-09-08
-32.80285,-70.95152,329.6,0.5,0.41,2025-09-10,1852,N,VIIRS,n,2,304.38,3.9,D,2,VIIRS_SNPP_SP,2025-09-08
-33.29523,-70.72707,325.68,0.39,0.44,2025-09-11,611,N,VIIRS,n,2,283.14,2.17,N,2,VIIRS_SNPP_SP,2025-09-08
-33.29477,-70.73134,305.72,0.39,0.44,2025-09-11,611,N,VIIRS,n,2,282.28,2.17,N,2,VIIRS_SNPP_SP,2025-09-08
-32.80302,-70.95349,325.62,0.56,0.43,2025-09-11,611,N,VIIRS,n,2,284.47,4.15,N,2,VIIRS_SNPP_SP,2025-09-08
-33.29513,-70.72729,336.83,0.38,0.36,2025-09-11,1834,N,VIIRS,n,2,308.19,3.36,D,2,VIIRS_SNPP_SP,2025-09-08
-33.61798,-70.59963,310.95,0.4,0.37,2025-09-12,552,N,VIIRS,n,2,280.8,1.2,N,0,VIIRS_SNPP_SP,2025-09-08
-33.52256,-70.87179,301.38,0.39,0.36,2025-09-12,552,N,VIIRS,n,2,282.95,0.66,N,0,VIIRS_SNPP_SP,2025-09-08
-33.29673,-70.72673,310.53,0.39,0.36,2025-09-12,552,N,VIIRS,n,2,283.03,1.61,N,2,VIIRS_SNPP_SP,2025-09-08
-33.2961,-70.73097,323.3,0.39,0.36,2025-09-12,552,N,VIIRS,n,2,284.35,2.63,N,2,VIIRS_SNPP_SP,2025-09-08
-33.14856,-70.83282,295.49,0.39,0.36,2025-09-12,552,N,VIIRS,n,2,283.4,0.65,N,0,VIIRS_SNPP_SP,2025-09-08
-32.92836,-71.50643,296.2,0.38,0.36,2025-09-12,552,N,VIIRS,n,2,286.05,0.98,N,2,VIIRS_SNPP_SP,2025-09-08
-32.80371,-70.95071,300.27,0.39,0.36,2025-09-12,552,N,VIIRS,n,2,282.61,1.8,N,2,VIIRS_SNPP_SP,2025-09-08
-32.80308,-70.95487,329.29,0.39,0.36,2025-09-12,552,N,VIIRS,n,2,286.54,3.68,N,2,VIIRS_SNPP_SP,2025-09-08
-33.10213,-70.86273,338.9,0.51,0.41,2025-09-12,1815,N,VIIRS,n,2,303.98,6.63,D,0,VIIRS_SNPP_SP,2025-09-08
-32.424,-70.98437,332.61,0.51,0.41,2025-09-12,1815,N,VIIRS,n,2,299.49,3.04,D,0,VIIRS_SNPP_SP,2025-09-08
-32.8053,-70.95384,328.98,0.62,0.54,2025-09-13,1756,N,VIIRS,n,2,301.67,5.33,D,2,VIIRS_SNPP_SP,2025-09-13
